Time Stamp,Suction Press
08/01/2012 22:55,1.5
08/01/2012 22:59,3.39
08/01/2012 23:03,3.39
08/01/2012 23:07,3.39
08/01/2012 23:11,1.68
08/01/2012 23:15,1.68
08/01/2012 23:19,3.5
08/01/2012 23:23,3.89
08/01/2012 23:27,3.2
08/01/2012 23:31,2.1
08/01/2012 23:35,3.79
08/01/2012 23:38,3.79
08/01/2012 23:43,3.5
08/01/2012 23:47,2.6
08/01/2012 23:50,3.79
08/01/2012 23:54,4
08/01/2012 23:58,4
09/01/2012 00:02,4
09/01/2012 00:06,4
09/01/2012 00:10,3.39
09/01/2012 00:14,3.79
09/01/2012 00:18,3.79
09/01/2012 00:22,3.39
09/01/2012 00:26,2.39
09/01/2012 00:30,4
09/01/2012 00:34,4.29
09/01/2012 00:38,4.29
09/01/2012 00:42,4
09/01/2012 00:46,2.79
09/01/2012 00:50,3.7
09/01/2012 00:54,3.6
09/01/2012 00:57,3.6
09/01/2012 01:01,4.9
09/01/2012 01:06,4.4
09/01/2012 01:09,2.6
09/01/2012 01:13,3.6
09/01/2012 01:17,3.6
09/01/2012 01:21,3.6
09/01/2012 01:25,2.7
09/01/2012 01:29,3.1
09/01/2012 01:33,5.08
09/01/2012 01:37,5.08
09/01/2012 01:40,3.29
09/01/2012 01:44,3.39
09/01/2012 01:48,3.39
09/01/2012 01:52,3.6
09/01/2012 01:56,3.6
09/01/2012 02:00,3.29
09/01/2012 02:04,3.89
09/01/2012 02:07,3.89
09/01/2012 02:12,3.6
09/01/2012 02:16,3.6
09/01/2012 02:19,4.5
09/01/2012 02:23,3.1
09/01/2012 02:27,2.89
09/01/2012 02:31,3.7
09/01/2012 02:35,3.7
09/01/2012 02:39,3.5
09/01/2012 02:43,3.5
09/01/2012 02:46,2.79
09/01/2012 02:50,3.39
09/01/2012 02:54,3.39
09/01/2012 02:58,3.6
09/01/2012 03:02,3.39
09/01/2012 03:06,3.6
09/01/2012 03:10,3.5
09/01/2012 03:14,3.5
09/01/2012 03:18,3
09/01/2012 03:21,3.6
09/01/2012 03:25,3.89
09/01/2012 03:29,3.89
09/01/2012 03:33,3.6
09/01/2012 03:37,3.5
09/01/2012 03:41,3
09/01/2012 03:45,3.39
09/01/2012 03:49,3.39
09/01/2012 03:53,3.6
09/01/2012 03:57,3.89
09/01/2012 04:00,3.7
09/01/2012 04:05,4
09/01/2012 04:08,3.29
09/01/2012 04:13,3.29
09/01/2012 04:17,3
09/01/2012 04:20,3.29
09/01/2012 04:24,3.39
09/01/2012 04:28,3.29
09/01/2012 04:33,3.29
09/01/2012 04:37,3.6
09/01/2012 04:40,4
09/01/2012 04:44,3.6
09/01/2012 04:48,3.7
09/01/2012 04:52,3.7
09/01/2012 04:56,4.08
09/01/2012 05:00,4.4
09/01/2012 05:04,3.39
09/01/2012 05:08,4.2
09/01/2012 05:12,4.2
09/01/2012 05:16,5
09/01/2012 05:20,3.1
09/01/2012 05:24,3.5
09/01/2012 05:27,3.5
09/01/2012 05:31,3.5
09/01/2012 05:35,2
09/01/2012 05:39,2
09/01/2012 05:43,3.6
09/01/2012 05:47,3.29
09/01/2012 05:50,3.29
09/01/2012 05:55,3.2
09/01/2012 05:58,3.29
09/01/2012 06:02,3.6
09/01/2012 06:06,3.6
09/01/2012 06:10,3.6
09/01/2012 06:14,3.29
09/01/2012 06:18,3.39
09/01/2012 06:22,3.1
09/01/2012 06:26,5
09/01/2012 06:29,5
09/01/2012 06:33,3.39
09/01/2012 06:37,3.39
09/01/2012 06:41,3.39
09/01/2012 06:45,4.29
09/01/2012 06:49,4.29
09/01/2012 06:53,3.89
09/01/2012 06:57,3.39
09/01/2012 07:01,5
09/01/2012 07:05,3.5
09/01/2012 07:08,3.5
09/01/2012 07:12,4
09/01/2012 07:17,3.1
09/01/2012 07:20,3.39
09/01/2012 07:24,4
09/01/2012 07:28,4
09/01/2012 07:32,3.1
09/01/2012 07:36,3.5
09/01/2012 07:40,4.79
09/01/2012 07:44,3.2
09/01/2012 07:48,3.2
09/01/2012 07:52,3.5
09/01/2012 07:56,3.89
09/01/2012 08:00,3.89
09/01/2012 08:04,2.39
09/01/2012 08:08,2.39
09/01/2012 08:12,3.89
09/01/2012 08:16,3.89
09/01/2012 08:20,3.7
09/01/2012 08:24,3.29
09/01/2012 08:28,3.1
09/01/2012 08:32,3.1
09/01/2012 08:35,3.29
09/01/2012 08:39,3.29
09/01/2012 08:43,3.5
09/01/2012 08:47,3.5
09/01/2012 08:51,3.89
09/01/2012 08:55,3.5
09/01/2012 08:58,3.2
09/01/2012 09:03,3.29
09/01/2012 09:06,3
09/01/2012 09:10,3
09/01/2012 09:14,3.39
09/01/2012 09:18,5
09/01/2012 09:22,4.08
09/01/2012 09:26,3.79
09/01/2012 09:30,3.79
09/01/2012 09:34,3.5
09/01/2012 09:38,3
09/01/2012 09:42,5
09/01/2012 09:46,3.39
09/01/2012 09:50,3.39
09/01/2012 09:54,3.29
09/01/2012 09:58,3.39
09/01/2012 10:02,4.79
09/01/2012 10:06,3.7
09/01/2012 10:09,3.7
09/01/2012 10:13,3.7
09/01/2012 10:17,3.1
09/01/2012 10:21,3.1
09/01/2012 10:25,3.2
09/01/2012 10:29,3.2
09/01/2012 10:33,3.2
09/01/2012 10:37,3.6
09/01/2012 10:41,2.89
09/01/2012 10:45,2.89
09/01/2012 10:49,2.6
09/01/2012 10:53,2.6
09/01/2012 10:57,3.79
09/01/2012 11:01,4.7
09/01/2012 11:05,3.39
09/01/2012 11:08,3.7
09/01/2012 11:12,3.7
09/01/2012 11:17,3.2
09/01/2012 11:20,3.5
09/01/2012 11:25,3.7
09/01/2012 11:28,4.58
09/01/2012 11:32,4.58
09/01/2012 11:36,4.58
09/01/2012 11:40,3.39
09/01/2012 11:44,3.39
09/01/2012 11:48,2.7
09/01/2012 11:52,2.7
09/01/2012 11:56,3.39
09/01/2012 11:59,3.7
09/01/2012 12:04,2.89
09/01/2012 12:08,4.29
09/01/2012 12:12,4.29
09/01/2012 12:16,3.2
09/01/2012 12:19,3.29
09/01/2012 12:23,3.89
09/01/2012 12:27,4.4
09/01/2012 12:31,4.4
09/01/2012 12:35,3.39
09/01/2012 12:38,3.39
09/01/2012 12:42,3.29
09/01/2012 12:46,3.39
09/01/2012 12:50,3.39
09/01/2012 12:54,3.6
09/01/2012 12:58,3.5
09/01/2012 13:02,3.5
09/01/2012 13:06,3.6
09/01/2012 13:10,3.6
09/01/2012 13:14,3.2
09/01/2012 13:18,3.2
09/01/2012 13:22,2.79
09/01/2012 13:26,4
09/01/2012 13:29,4
09/01/2012 13:34,4
09/01/2012 13:37,3.5
09/01/2012 13:41,3.39
09/01/2012 13:45,3.89
09/01/2012 13:49,3.89
09/01/2012 13:53,3.7
09/01/2012 13:57,3.7
09/01/2012 14:01,3.5
09/01/2012 14:05,3.6
09/01/2012 14:08,3.6
09/01/2012 14:12,3.79
09/01/2012 14:17,4.08
09/01/2012 14:20,3.5
09/01/2012 14:24,3.7
09/01/2012 14:28,3.7
09/01/2012 14:32,3.39
09/01/2012 14:36,3.2
09/01/2012 14:40,3.89
09/01/2012 14:44,3.5
09/01/2012 14:48,3.5
09/01/2012 14:52,3.39
09/01/2012 14:56,4.4
09/01/2012 14:59,4.08
09/01/2012 15:04,3.5
09/01/2012 15:07,3.5
09/01/2012 15:11,3.29
09/01/2012 15:15,4
09/01/2012 15:19,3.7
09/01/2012 15:23,3.2
09/01/2012 15:27,3.2
09/01/2012 15:31,3.2
09/01/2012 15:35,3.89
09/01/2012 15:39,3.6
09/01/2012 15:43,3.39
09/01/2012 15:47,3.39
09/01/2012 15:51,3.29
09/01/2012 15:55,3.6
09/01/2012 15:58,3.2
09/01/2012 16:02,3.29
09/01/2012 16:06,3.29
09/01/2012 16:10,3
09/01/2012 16:14,3.5
09/01/2012 16:18,3.89
09/01/2012 16:22,3.7
09/01/2012 16:26,3.2
09/01/2012 16:30,3.2
09/01/2012 16:34,3.79
09/01/2012 16:38,3.5
09/01/2012 16:42,3.7
09/01/2012 16:46,3.5
09/01/2012 16:50,3.5
09/01/2012 16:54,4.2
09/01/2012 16:58,3.39
09/01/2012 17:02,3.39
09/01/2012 17:06,3.6
09/01/2012 17:09,3.6
09/01/2012 17:14,3.1
09/01/2012 17:17,3.79
09/01/2012 17:21,3.5
09/01/2012 17:25,4.4
09/01/2012 17:29,4.4
09/01/2012 17:33,4.4
09/01/2012 17:37,3.2
09/01/2012 17:41,4.79
09/01/2012 17:45,3.29
09/01/2012 17:49,3.29
09/01/2012 17:53,3.29
09/01/2012 17:57,3.5
09/01/2012 18:01,3.2
09/01/2012 18:05,3.6
09/01/2012 18:09,3.6
09/01/2012 18:13,4.29
09/01/2012 18:16,4.7
09/01/2012 18:20,3.1
09/01/2012 18:24,3.5
09/01/2012 18:28,3.5
09/01/2012 18:32,3.6
09/01/2012 18:36,3.5
09/01/2012 18:40,4.5
09/01/2012 18:44,3.2
09/01/2012 18:48,3.39
09/01/2012 18:52,3.39
09/01/2012 18:56,3.6
09/01/2012 19:00,3.6
09/01/2012 19:04,3.79
09/01/2012 19:07,3.5
09/01/2012 19:12,3.5
09/01/2012 19:16,3.7
09/01/2012 19:19,3.7
09/01/2012 19:24,4.29
09/01/2012 19:27,3.5
09/01/2012 19:31,3.5
09/01/2012 19:36,3.5
09/01/2012 19:39,3.6
09/01/2012 19:43,3.5
09/01/2012 19:47,3.39
09/01/2012 19:51,3.39
09/01/2012 19:55,3.5
09/01/2012 19:59,4.5
09/01/2012 20:03,3.5
09/01/2012 20:07,3.5
09/01/2012 20:10,3.5
09/01/2012 20:15,3.7
09/01/2012 20:18,3.7
09/01/2012 20:23,2.29
09/01/2012 20:27,3.5
09/01/2012 20:30,3.5
09/01/2012 20:34,3.39
09/01/2012 20:38,3.79
09/01/2012 20:42,3.7
09/01/2012 20:46,3.39
09/01/2012 20:50,3.39
09/01/2012 20:54,4
09/01/2012 20:58,3.89
09/01/2012 21:02,3.5
09/01/2012 21:06,4.2
09/01/2012 21:10,3.39
09/01/2012 21:14,3.39
09/01/2012 21:17,3.5
09/01/2012 21:21,4.29
09/01/2012 21:25,3.39
09/01/2012 21:29,3.39
09/01/2012 21:33,3.5
09/01/2012 21:37,3.89
09/01/2012 21:41,3
09/01/2012 21:45,3.2
09/01/2012 21:49,3.7
09/01/2012 21:53,3.7
09/01/2012 21:57,3.7
09/01/2012 22:01,3.5
09/01/2012 22:05,3.5
09/01/2012 22:08,3.6
09/01/2012 22:12,3.6
09/01/2012 22:17,3.6
09/01/2012 22:20,3.6
09/01/2012 22:24,3
09/01/2012 22:28,5
09/01/2012 22:32,5
09/01/2012 22:37,3.5
09/01/2012 22:40,3.7
09/01/2012 22:44,3.39
09/01/2012 22:48,4.08
09/01/2012 22:52,4.5
09/01/2012 22:56,4.5
09/01/2012 23:00,3.2
09/01/2012 23:04,2.79
09/01/2012 23:08,3.2
09/01/2012 23:12,3.2
09/01/2012 23:16,3.2
09/01/2012 23:20,3.39
09/01/2012 23:24,3.29
09/01/2012 23:28,3.29
09/01/2012 23:32,4.79
09/01/2012 23:36,4.79
09/01/2012 23:39,3.5
09/01/2012 23:43,3.29
09/01/2012 23:47,4.2
09/01/2012 23:51,3.79
09/01/2012 23:55,3.79
09/01/2012 23:59,3.89
10/01/2012 00:03,3.2
10/01/2012 00:07,3.89
10/01/2012 00:11,3.6
10/01/2012 00:15,3.7
10/01/2012 00:19,3.7
10/01/2012 00:23,3.7
10/01/2012 00:27,3.89
10/01/2012 00:31,4.2
10/01/2012 00:35,3.7
10/01/2012 00:38,3.7
10/01/2012 00:42,3.5
10/01/2012 00:47,4.2
10/01/2012 00:50,3.7
10/01/2012 00:55,4.29
10/01/2012 00:58,4.29
10/01/2012 01:03,4.4
10/01/2012 01:07,3.5
10/01/2012 01:11,4.4
10/01/2012 01:15,3.89
10/01/2012 01:18,3.89
10/01/2012 01:22,3
10/01/2012 01:26,3.39
10/01/2012 01:30,3.5
10/01/2012 01:34,3.89
10/01/2012 01:38,3.89
10/01/2012 01:42,4.2
10/01/2012 01:46,2.6
10/01/2012 01:50,3.39
10/01/2012 01:54,4
10/01/2012 01:58,4
10/01/2012 02:02,4.2
10/01/2012 02:06,3.29
10/01/2012 02:09,3.5
10/01/2012 02:13,3.89
10/01/2012 02:17,3.89
10/01/2012 02:21,2.2
10/01/2012 02:25,3.2
10/01/2012 02:29,3.2
10/01/2012 02:33,3.29
10/01/2012 02:37,3.29
10/01/2012 02:41,3.6
10/01/2012 02:45,3.29
10/01/2012 02:48,3.2
10/01/2012 02:52,4
10/01/2012 02:56,4
10/01/2012 03:00,3.39
10/01/2012 03:04,3.29
10/01/2012 03:08,3.5
10/01/2012 03:12,3.2
10/01/2012 03:16,4.29
10/01/2012 03:20,4.29
10/01/2012 03:24,3.5
10/01/2012 03:28,3.5
10/01/2012 03:31,3.39
10/01/2012 03:35,3.39
10/01/2012 03:39,4.58
10/01/2012 03:43,3.29
10/01/2012 03:47,3.39
10/01/2012 03:51,3.2
10/01/2012 03:55,3.2
10/01/2012 03:59,3.5
10/01/2012 04:03,4.7
10/01/2012 04:07,3.29
10/01/2012 04:11,3.39
10/01/2012 04:15,3.39
10/01/2012 04:18,3.5
10/01/2012 04:22,3.6
10/01/2012 04:26,3.39
10/01/2012 04:30,3.7
10/01/2012 04:34,3.7
10/01/2012 04:38,3.39
10/01/2012 04:42,3.29
10/01/2012 04:46,3.39
10/01/2012 04:50,3.2
10/01/2012 04:54,3.2
10/01/2012 04:58,3.6
10/01/2012 05:02,4.58
10/01/2012 05:06,3.2
10/01/2012 05:09,3.89
10/01/2012 05:13,3.89
10/01/2012 05:17,3.6
10/01/2012 05:21,4.5
10/01/2012 05:25,3.5
10/01/2012 05:29,3.6
10/01/2012 05:33,3.6
10/01/2012 05:36,4.5
10/01/2012 05:40,3.79
10/01/2012 05:44,3.5
10/01/2012 05:48,3.29
10/01/2012 05:52,3.29
10/01/2012 05:56,3.29
10/01/2012 06:00,3.6
10/01/2012 06:04,3.7
10/01/2012 06:08,3.89
10/01/2012 06:12,3.89
10/01/2012 06:16,3.7
10/01/2012 06:19,3.7
10/01/2012 06:23,3.6
10/01/2012 06:27,3.29
10/01/2012 06:31,3.29
10/01/2012 06:35,3.5
10/01/2012 06:39,3.1
10/01/2012 06:43,3.2
10/01/2012 06:47,3.6
10/01/2012 06:51,3.39
10/01/2012 06:55,3.39
10/01/2012 06:59,3.29
10/01/2012 07:03,3.79
10/01/2012 07:07,3.7
10/01/2012 07:11,3.7
10/01/2012 07:15,4.79
10/01/2012 07:18,3.2
10/01/2012 07:22,3.2
10/01/2012 07:27,3.39
10/01/2012 07:30,3.2
10/01/2012 07:34,3.2
10/01/2012 07:38,2.79
10/01/2012 07:42,3.2
10/01/2012 07:46,3.29
10/01/2012 07:50,3.2
10/01/2012 07:54,3.2
10/01/2012 07:58,3.39
10/01/2012 08:02,3.39
10/01/2012 08:06,4.29
10/01/2012 08:10,3.5
10/01/2012 08:14,3.5
10/01/2012 08:17,4.08
10/01/2012 08:21,4.08
10/01/2012 08:25,3.1
10/01/2012 08:29,3.2
10/01/2012 08:33,3.2
10/01/2012 08:37,3.89
10/01/2012 08:41,4.08
10/01/2012 08:45,3.29
10/01/2012 08:48,3.39
10/01/2012 08:53,3.39
10/01/2012 08:57,3.5
10/01/2012 09:00,3.39
10/01/2012 09:04,3.39
10/01/2012 09:08,3.5
10/01/2012 09:12,3.5
10/01/2012 09:16,3.89
10/01/2012 09:20,3.5
10/01/2012 09:24,3.7
10/01/2012 09:28,4.08
10/01/2012 09:32,4.08
10/01/2012 09:36,3.79
10/01/2012 09:40,3.39
10/01/2012 09:44,3.5
10/01/2012 09:48,3.5
10/01/2012 09:52,3.5
10/01/2012 09:57,3.5
10/01/2012 10:00,3.29
10/01/2012 10:05,3.7
10/01/2012 10:08,3.79
10/01/2012 10:12,3.5
10/01/2012 10:16,3.29
10/01/2012 10:20,3.29
10/01/2012 10:24,4.79
10/01/2012 10:28,3.6
10/01/2012 10:32,3.6
10/01/2012 10:36,4.08
10/01/2012 10:40,4.08
10/01/2012 10:44,4.5
10/01/2012 10:48,4.5
10/01/2012 10:52,4
10/01/2012 10:56,3.39
10/01/2012 10:59,3.39
10/01/2012 11:03,3.39
10/01/2012 11:07,3.29
10/01/2012 11:11,3.5
10/01/2012 11:15,3.1
10/01/2012 11:19,3.1
10/01/2012 11:23,3.29
10/01/2012 11:27,3.1
10/01/2012 11:31,3.1
10/01/2012 11:35,2.7
10/01/2012 11:39,2.7
10/01/2012 11:43,3.5
10/01/2012 11:47,3.6
10/01/2012 11:51,3.6
10/01/2012 11:55,4.08
10/01/2012 11:58,4.08
10/01/2012 12:02,4.5
10/01/2012 12:06,3.29
10/01/2012 12:10,3
10/01/2012 12:15,3.5
10/01/2012 12:18,3.5
10/01/2012 12:23,4.4
10/01/2012 12:27,3.2
10/01/2012 12:30,3.7
10/01/2012 12:35,3.7
10/01/2012 12:39,3.6
10/01/2012 12:42,3.6
10/01/2012 12:46,4.7
10/01/2012 12:50,3.29
10/01/2012 12:54,3.29
10/01/2012 12:58,3.39
10/01/2012 13:02,3.39
10/01/2012 13:06,3.39
10/01/2012 13:10,3.5
10/01/2012 13:14,3.39
10/01/2012 13:18,4.4
10/01/2012 13:22,4.4
10/01/2012 13:26,3.39
10/01/2012 13:30,3.39
10/01/2012 13:34,3.5
10/01/2012 13:37,3.29
10/01/2012 13:41,3.5
10/01/2012 13:46,3.5
10/01/2012 13:49,3.6
10/01/2012 13:54,4.08
10/01/2012 13:57,3.29
10/01/2012 14:01,3.29
10/01/2012 14:05,3.29
10/01/2012 14:09,3.6
10/01/2012 14:13,3.7
10/01/2012 14:17,3.7
10/01/2012 14:21,3.7
10/01/2012 14:25,3.7
10/01/2012 14:29,3.39
10/01/2012 14:33,3.6
10/01/2012 14:37,4
10/01/2012 14:41,3.5
10/01/2012 14:45,3.29
10/01/2012 14:49,3.29
10/01/2012 14:53,4.29
10/01/2012 14:57,4
10/01/2012 15:01,3.5
10/01/2012 15:05,3.79
10/01/2012 15:08,3.79
10/01/2012 15:12,3.5
10/01/2012 15:16,4
10/01/2012 15:20,4
10/01/2012 15:24,3.6
10/01/2012 15:28,3.6
10/01/2012 15:32,3.6
10/01/2012 15:36,3.89
10/01/2012 15:40,3.29
10/01/2012 15:44,3.6
10/01/2012 15:48,3.6
10/01/2012 15:52,4.4
10/01/2012 15:56,3.29
10/01/2012 16:00,3.29
10/01/2012 16:04,3.89
10/01/2012 16:08,3.89
10/01/2012 16:12,3.29
10/01/2012 16:16,3.89
10/01/2012 16:19,3.39
10/01/2012 16:24,3.29
10/01/2012 16:28,3.2
10/01/2012 16:32,3.2
10/01/2012 16:36,5.08
10/01/2012 16:39,3.5
10/01/2012 16:44,2.6
10/01/2012 16:47,3.29
10/01/2012 16:51,3.29
10/01/2012 16:55,3.6
10/01/2012 16:59,3.6
10/01/2012 17:03,3.6
10/01/2012 17:07,3.39
10/01/2012 17:11,3.39
10/01/2012 17:15,3.2
10/01/2012 17:19,3.6
10/01/2012 17:23,4.79
10/01/2012 17:27,3.6
10/01/2012 17:31,3.6
10/01/2012 17:35,4.4
10/01/2012 17:38,3.29
10/01/2012 17:42,3.29
10/01/2012 17:46,3.89
10/01/2012 17:50,3.89
10/01/2012 17:55,4.08
10/01/2012 17:58,3.5
10/01/2012 18:03,2.89
10/01/2012 18:07,3.79
10/01/2012 18:10,3.6
10/01/2012 18:14,3.6
10/01/2012 18:18,3.6
10/01/2012 18:22,3.7
10/01/2012 18:26,3.39
10/01/2012 18:30,3.29
10/01/2012 18:34,3.29
10/01/2012 18:38,3.29
10/01/2012 18:42,3.29
10/01/2012 18:46,4
10/01/2012 18:50,5
10/01/2012 18:54,4.08
10/01/2012 18:58,4.08
10/01/2012 19:02,3.5
10/01/2012 19:06,4.58
10/01/2012 19:10,3.39
10/01/2012 19:14,4.29
10/01/2012 19:18,4.29
10/01/2012 19:22,4.5
10/01/2012 19:26,3.79
10/01/2012 19:30,3.6
10/01/2012 19:34,3.6
10/01/2012 19:38,3.6
10/01/2012 19:42,3.39
10/01/2012 19:46,3.6
10/01/2012 19:50,3.5
10/01/2012 19:54,3.29
10/01/2012 19:58,3.39
10/01/2012 20:02,3.39
10/01/2012 20:06,3.39
10/01/2012 20:10,3.29
10/01/2012 20:14,3.39
10/01/2012 20:18,3.6
10/01/2012 20:22,3.6
10/01/2012 20:26,3.89
10/01/2012 20:29,3.5
10/01/2012 20:33,3.29
10/01/2012 20:37,3.39
10/01/2012 20:41,3.39
10/01/2012 20:45,3.5
10/01/2012 20:49,3.7
10/01/2012 20:53,3.29
10/01/2012 20:57,3.29
10/01/2012 21:01,3.29
10/01/2012 21:05,3.2
10/01/2012 21:09,3.2
10/01/2012 21:13,3.39
10/01/2012 21:17,4
10/01/2012 21:21,4
10/01/2012 21:25,3.89
10/01/2012 21:29,3.89
10/01/2012 21:33,3.1
10/01/2012 21:37,3.5
10/01/2012 21:41,3.5
10/01/2012 21:45,3.5
10/01/2012 21:48,3.39
10/01/2012 21:52,3.39
10/01/2012 21:56,3.39
10/01/2012 22:00,4.4
10/01/2012 22:04,4.4
10/01/2012 22:08,4.4
10/01/2012 22:12,4.2
10/01/2012 22:16,3.29
10/01/2012 22:20,4.5
10/01/2012 22:24,4.5
10/01/2012 22:28,2.89
10/01/2012 22:32,3.5
10/01/2012 22:36,4.08
10/01/2012 22:39,3.79
10/01/2012 22:43,3.79
10/01/2012 22:47,4.29
10/01/2012 22:51,3.39
10/01/2012 22:55,4.7
10/01/2012 22:59,3.5
10/01/2012 23:03,3.2
10/01/2012 23:07,3.2
10/01/2012 23:11,3.39
10/01/2012 23:15,4.4
10/01/2012 23:19,3
10/01/2012 23:23,3
10/01/2012 23:27,4
10/01/2012 23:30,4
10/01/2012 23:34,3.39
10/01/2012 23:38,3.5
10/01/2012 23:42,3.5
10/01/2012 23:47,3.5
10/01/2012 23:50,3.89
10/01/2012 23:54,4.5
10/01/2012 23:58,4.5
11/01/2012 00:02,3.5
11/01/2012 00:06,3.5
11/01/2012 00:10,3.2
11/01/2012 00:14,4.29
11/01/2012 00:18,3.2
11/01/2012 00:22,3.5
11/01/2012 00:26,3.7
11/01/2012 00:30,3.7
11/01/2012 00:34,3.5
11/01/2012 00:38,4.79
11/01/2012 00:42,3.5
11/01/2012 00:46,4
11/01/2012 00:50,4
11/01/2012 00:54,3.2
11/01/2012 00:58,3.2
11/01/2012 01:02,3.2
11/01/2012 01:06,4.08
11/01/2012 01:10,4.08
11/01/2012 01:14,3.5
11/01/2012 01:18,3.39
11/01/2012 01:22,4.08
11/01/2012 01:26,3.39
11/01/2012 01:29,3.39
11/01/2012 01:33,3.5
11/01/2012 01:37,3.29
11/01/2012 01:41,3.29
11/01/2012 01:45,3.2
11/01/2012 01:49,3.2
11/01/2012 01:53,3.5
11/01/2012 01:57,4.29
11/01/2012 02:01,3.29
11/01/2012 02:05,3.5
11/01/2012 02:09,3.5
11/01/2012 02:13,3.5
11/01/2012 02:17,3.29
11/01/2012 02:21,3.6
11/01/2012 02:25,3.79
11/01/2012 02:28,3.79
11/01/2012 02:32,3.29
11/01/2012 02:36,3.29
11/01/2012 02:40,4.2
11/01/2012 02:44,3.29
11/01/2012 02:48,3.39
11/01/2012 02:52,3.39
11/01/2012 02:56,3.39
11/01/2012 03:00,3.5
11/01/2012 03:04,3.2
11/01/2012 03:08,3.6
11/01/2012 03:12,3.6
11/01/2012 03:16,3.2
11/01/2012 03:20,3.39
11/01/2012 03:24,3.29
11/01/2012 03:28,3.7
11/01/2012 03:32,3.39
11/01/2012 03:36,3.39
11/01/2012 03:40,4.29
11/01/2012 03:44,3.2
11/01/2012 03:48,3.1
11/01/2012 03:52,3.5
11/01/2012 03:56,3.5
11/01/2012 04:00,3.5
11/01/2012 04:04,3.79
11/01/2012 04:08,3.5
11/01/2012 04:12,3.6
11/01/2012 04:16,3.6
11/01/2012 04:20,3.89
11/01/2012 04:24,3.2
11/01/2012 04:27,3.89
11/01/2012 04:31,4
11/01/2012 04:36,4
11/01/2012 04:39,4
11/01/2012 04:44,3.5
11/01/2012 04:48,3.39
11/01/2012 04:52,4.08
11/01/2012 04:56,3
11/01/2012 04:59,3
11/01/2012 05:03,3
11/01/2012 05:07,3.2
11/01/2012 05:11,3.2
11/01/2012 05:15,3.5
11/01/2012 05:19,3.5
11/01/2012 05:23,3.89
11/01/2012 05:27,3.6
11/01/2012 05:31,3.6
11/01/2012 05:35,3.1
11/01/2012 05:38,3.1
11/01/2012 05:43,3.6
11/01/2012 05:47,3.2
11/01/2012 05:50,3.5
11/01/2012 05:55,4.29
11/01/2012 05:58,4.29
11/01/2012 06:02,3.5
11/01/2012 06:07,3.39
11/01/2012 06:10,3.7
11/01/2012 06:14,3.29
11/01/2012 06:18,3.29
11/01/2012 06:22,3.29
11/01/2012 06:27,3.39
11/01/2012 06:30,3.6
11/01/2012 06:34,3.29
11/01/2012 06:38,4.2
11/01/2012 06:42,4.2
11/01/2012 06:47,3.79
11/01/2012 06:50,3.79
11/01/2012 06:54,3.6
11/01/2012 06:58,3.5
11/01/2012 07:02,3.39
11/01/2012 07:06,3.39
11/01/2012 07:10,3.1
11/01/2012 07:14,3.6
11/01/2012 07:18,4.7
11/01/2012 07:22,3.39
11/01/2012 07:26,3.39
11/01/2012 07:30,3.79
11/01/2012 07:34,4.2
11/01/2012 07:38,2.89
11/01/2012 07:42,3.39
11/01/2012 07:46,3.39
11/01/2012 07:50,3.79
11/01/2012 07:54,3.39
11/01/2012 07:58,3.29
11/01/2012 08:02,3.29
11/01/2012 08:06,4.29
11/01/2012 08:09,4.29
11/01/2012 08:13,3.7
11/01/2012 08:17,4.7
11/01/2012 08:21,3.7
11/01/2012 08:25,2.89
11/01/2012 08:29,2.89
11/01/2012 08:33,3.5
11/01/2012 08:37,4.79
11/01/2012 08:41,3.2
11/01/2012 08:45,3.5
11/01/2012 08:49,3.5
11/01/2012 08:53,3.5
11/01/2012 08:57,3.39
11/01/2012 09:01,4.79
11/01/2012 09:05,4.79
11/01/2012 09:09,3.7
11/01/2012 09:13,3.7
11/01/2012 09:17,4.58
11/01/2012 09:21,3.79
11/01/2012 09:25,3.29
11/01/2012 09:29,3.79
11/01/2012 09:33,3.79
11/01/2012 09:37,3.5
11/01/2012 09:41,3.5
11/01/2012 09:45,3.79
11/01/2012 09:49,3
11/01/2012 09:53,3.29
11/01/2012 09:57,3.29
11/01/2012 10:01,3.6
11/01/2012 10:05,4.08
11/01/2012 10:09,4.08
11/01/2012 10:13,3.7
11/01/2012 10:17,3.7
11/01/2012 10:20,3.39
11/01/2012 10:25,3.6
11/01/2012 10:29,3.6
11/01/2012 10:33,3.2
11/01/2012 10:37,3.2
11/01/2012 10:41,3.5
11/01/2012 10:45,3.79
11/01/2012 10:49,4.29
11/01/2012 10:53,3.5
11/01/2012 10:57,3.39
11/01/2012 11:00,3.39
11/01/2012 11:04,3
11/01/2012 11:08,3.7
11/01/2012 11:12,4.29
11/01/2012 11:16,3.29
11/01/2012 11:20,3.29
11/01/2012 11:24,3.5
11/01/2012 11:28,3.39
11/01/2012 11:32,3.89
11/01/2012 11:36,3.39
11/01/2012 11:40,3.39
11/01/2012 11:44,3.29
11/01/2012 11:48,4
11/01/2012 11:52,4.29
11/01/2012 11:56,3.7
11/01/2012 12:00,3.7
11/01/2012 12:04,5.08
11/01/2012 12:08,3.5
11/01/2012 12:12,4.2
11/01/2012 12:16,3.2
11/01/2012 12:20,3.2
11/01/2012 12:24,3.29
11/01/2012 12:27,3.29
11/01/2012 12:31,3.6
11/01/2012 12:35,4.08
11/01/2012 12:39,3.7
