Timestamp,Value
27/01/2019 01:13,15.68
27/01/2019 01:12,15.63
27/01/2019 00:56,15.63
27/01/2019 00:55,15.72
27/01/2019 00:54,15.72
27/01/2019 00:53,15.77
27/01/2019 00:49,15.77
27/01/2019 00:48,15.68
27/01/2019 00:46,15.68
27/01/2019 00:45,15.77
27/01/2019 00:43,15.77
27/01/2019 00:42,15.68
27/01/2019 00:38,15.68
27/01/2019 00:37,15.72
27/01/2019 00:16,15.72
27/01/2019 00:15,15.77
27/01/2019 00:10,15.77
27/01/2019 00:09,15.68
26/01/2019 23:39,15.68
26/01/2019 23:38,15.72
26/01/2019 23:02,15.72
26/01/2019 23:01,15.68
26/01/2019 23:00,15.68
26/01/2019 22:59,15.72
26/01/2019 22:56,15.72
26/01/2019 22:55,15.68
26/01/2019 22:54,15.68
26/01/2019 22:53,15.59
26/01/2019 22:52,15.59
26/01/2019 22:51,15.63
26/01/2019 22:49,15.63
26/01/2019 22:48,15.68
26/01/2019 22:22,15.68
26/01/2019 22:21,15.63
26/01/2019 22:13,15.63
26/01/2019 22:12,15.68
26/01/2019 22:09,15.68
26/01/2019 22:08,15.77
26/01/2019 22:06,15.77
26/01/2019 22:05,15.72
26/01/2019 22:04,15.72
26/01/2019 22:03,15.68
26/01/2019 22:01,15.68
26/01/2019 22:00,15.72
26/01/2019 21:57,15.72
26/01/2019 21:56,15.68
26/01/2019 21:54,15.68
26/01/2019 21:53,15.63
26/01/2019 21:51,15.63
26/01/2019 21:50,15.59
26/01/2019 21:48,15.59
26/01/2019 21:47,15.68
26/01/2019 21:46,15.68
26/01/2019 21:45,15.72
26/01/2019 21:43,15.72
26/01/2019 21:42,15.77
26/01/2019 21:41,15.77
26/01/2019 21:40,15.68
26/01/2019 21:34,15.68
26/01/2019 21:33,15.72
26/01/2019 21:31,15.72
26/01/2019 21:30,15.77
26/01/2019 21:29,15.77
26/01/2019 21:28,15.72
26/01/2019 21:01,15.72
26/01/2019 21:00,15.63
26/01/2019 20:59,15.63
26/01/2019 20:58,15.72
26/01/2019 20:53,15.72
26/01/2019 20:52,15.63
26/01/2019 20:50,15.63
26/01/2019 20:49,15.68
26/01/2019 20:48,15.72
26/01/2019 20:46,15.72
26/01/2019 20:45,15.63
26/01/2019 20:43,15.63
26/01/2019 20:42,15.68
26/01/2019 20:40,15.68
26/01/2019 20:39,15.63
26/01/2019 20:38,15.63
26/01/2019 20:37,15.68
26/01/2019 20:35,15.68
26/01/2019 20:34,15.72
26/01/2019 20:33,15.72
26/01/2019 20:32,15.59
26/01/2019 20:27,15.59
26/01/2019 20:26,15.63
26/01/2019 20:22,15.63
26/01/2019 20:21,15.68
26/01/2019 20:20,15.68
26/01/2019 20:19,15.59
26/01/2019 20:17,15.59
26/01/2019 20:16,15.63
26/01/2019 20:15,15.63
26/01/2019 20:14,15.68
26/01/2019 20:13,15.68
26/01/2019 20:11,15.59
26/01/2019 20:04,15.59
26/01/2019 20:03,15.63
26/01/2019 19:36,15.63
26/01/2019 19:35,15.59
26/01/2019 19:34,15.59
26/01/2019 19:33,15.5
26/01/2019 19:31,15.5
26/01/2019 19:30,15.54
26/01/2019 19:26,15.54
26/01/2019 19:25,15.59
26/01/2019 19:23,15.59
26/01/2019 19:22,15.5
26/01/2019 19:20,15.5
26/01/2019 19:19,15.59
26/01/2019 19:10,15.59
26/01/2019 19:09,15.54
26/01/2019 19:03,15.54
26/01/2019 19:02,15.59
26/01/2019 19:01,15.59
26/01/2019 19:00,15.54
26/01/2019 18:48,15.54
26/01/2019 18:47,15.41
26/01/2019 18:31,15.41
26/01/2019 18:30,15.5
26/01/2019 18:15,15.5
26/01/2019 18:14,15.45
26/01/2019 18:13,15.45
26/01/2019 18:12,15.41
26/01/2019 17:57,15.41
26/01/2019 17:56,15.45
26/01/2019 17:52,15.45
26/01/2019 17:51,15.41
26/01/2019 16:48,15.41
26/01/2019 16:47,15.45
26/01/2019 16:43,15.45
26/01/2019 16:42,15.41
26/01/2019 16:35,15.41
26/01/2019 16:34,15.5
26/01/2019 16:33,15.5
26/01/2019 16:32,15.36
26/01/2019 16:30,15.36
26/01/2019 16:29,15.41
26/01/2019 16:19,15.41
26/01/2019 16:18,15.45
26/01/2019 16:10,15.45
26/01/2019 16:09,15.23
26/01/2019 15:58,15.23
26/01/2019 15:57,15.36
26/01/2019 15:55,15.36
26/01/2019 15:54,15.32
26/01/2019 15:49,15.32
26/01/2019 15:48,15.41
26/01/2019 15:46,15.41
26/01/2019 15:45,15.23
26/01/2019 15:39,15.23
26/01/2019 15:38,15.32
26/01/2019 15:36,15.32
26/01/2019 15:35,15.23
26/01/2019 15:33,15.23
26/01/2019 15:32,15.18
26/01/2019 15:31,15.18
26/01/2019 15:30,15.23
26/01/2019 15:23,15.23
26/01/2019 15:22,15.18
26/01/2019 15:21,15.18
26/01/2019 15:20,15.14
26/01/2019 15:17,15.14
26/01/2019 15:16,15.23
26/01/2019 15:13,15.23
26/01/2019 15:12,15.18
26/01/2019 15:10,15.18
26/01/2019 15:09,15.23
26/01/2019 15:08,15.23
26/01/2019 15:07,15.09
26/01/2019 15:05,15.09
26/01/2019 15:04,14.95
26/01/2019 14:40,14.95
26/01/2019 14:39,15.05
26/01/2019 14:23,15.05
26/01/2019 14:22,15
26/01/2019 14:21,15
26/01/2019 14:20,15.05
26/01/2019 14:18,15.05
26/01/2019 14:17,15
26/01/2019 14:15,15
26/01/2019 14:14,14.9
26/01/2019 14:12,14.9
26/01/2019 14:11,15
26/01/2019 14:09,15
26/01/2019 14:08,15.05
26/01/2019 14:04,15.05
26/01/2019 14:03,14.9
26/01/2019 14:02,14.9
26/01/2019 14:01,15
26/01/2019 13:57,15
26/01/2019 13:56,15.05
26/01/2019 13:55,15.05
26/01/2019 13:54,14.86
26/01/2019 13:46,14.86
26/01/2019 13:45,14.9
26/01/2019 13:36,14.9
26/01/2019 13:35,14.81
26/01/2019 13:20,14.81
26/01/2019 13:19,14.86
26/01/2019 13:10,14.86
26/01/2019 13:09,14.76
26/01/2019 13:08,14.76
26/01/2019 13:07,14.81
26/01/2019 13:06,14.81
26/01/2019 13:05,14.9
26/01/2019 13:03,14.9
26/01/2019 13:02,14.81
26/01/2019 13:01,14.81
26/01/2019 13:00,14.86
26/01/2019 12:55,14.86
26/01/2019 12:54,14.71
26/01/2019 12:52,14.71
26/01/2019 12:51,14.81
26/01/2019 12:47,14.81
26/01/2019 12:46,14.67
26/01/2019 12:45,14.67
26/01/2019 12:44,14.81
26/01/2019 12:43,14.81
26/01/2019 12:42,14.76
26/01/2019 12:39,14.76
26/01/2019 12:38,14.81
26/01/2019 12:34,14.81
26/01/2019 12:33,14.67
26/01/2019 12:25,14.67
26/01/2019 12:24,14.62
26/01/2019 12:06,14.62
26/01/2019 12:05,14.67
26/01/2019 12:03,14.67
26/01/2019 12:02,14.57
26/01/2019 12:00,14.57
26/01/2019 11:59,14.67
26/01/2019 11:54,14.67
26/01/2019 11:53,14.62
26/01/2019 11:51,14.67
26/01/2019 11:49,14.67
26/01/2019 11:48,14.71
26/01/2019 11:47,14.71
26/01/2019 11:46,14.48
26/01/2019 11:44,14.48
26/01/2019 11:43,14.52
26/01/2019 11:41,14.52
26/01/2019 11:40,14.57
26/01/2019 11:36,14.57
26/01/2019 11:35,14.52
26/01/2019 11:22,14.52
26/01/2019 11:21,14.48
26/01/2019 11:16,14.48
26/01/2019 11:15,14.43
26/01/2019 11:13,14.43
26/01/2019 11:12,14.38
26/01/2019 10:48,14.38
26/01/2019 10:47,14.24
26/01/2019 10:41,14.24
26/01/2019 10:40,14.19
26/01/2019 10:38,14.19
26/01/2019 10:37,14.24
26/01/2019 10:35,14.24
26/01/2019 10:34,14.28
26/01/2019 10:33,14.28
26/01/2019 10:32,14.33
26/01/2019 10:30,14.33
26/01/2019 10:29,14.24
26/01/2019 10:27,14.24
26/01/2019 10:26,14.38
26/01/2019 10:23,14.38
26/01/2019 10:22,14.33
26/01/2019 10:21,14.33
26/01/2019 10:20,14.24
26/01/2019 10:16,14.24
26/01/2019 10:15,14.19
26/01/2019 10:13,14.19
26/01/2019 10:12,14.33
26/01/2019 10:11,14.33
26/01/2019 10:10,14.28
26/01/2019 10:09,14.28
26/01/2019 10:08,14.19
26/01/2019 10:06,14.19
26/01/2019 10:05,14.24
26/01/2019 10:03,14.24
26/01/2019 10:02,14.14
26/01/2019 10:01,14.14
26/01/2019 10:00,14.09
26/01/2019 09:59,14.09
26/01/2019 09:58,14.19
26/01/2019 09:56,14.19
26/01/2019 09:55,14.05
26/01/2019 09:29,14.05
26/01/2019 09:28,14.09
26/01/2019 09:20,14.09
26/01/2019 09:19,14.14
26/01/2019 09:18,14.09
26/01/2019 09:10,14.09
26/01/2019 09:09,14
26/01/2019 09:01,14
26/01/2019 09:00,13.95
26/01/2019 08:57,13.95
26/01/2019 08:56,14
26/01/2019 08:55,14
26/01/2019 08:54,13.95
26/01/2019 08:51,13.95
26/01/2019 08:50,13.9
26/01/2019 08:49,13.9
26/01/2019 08:48,13.81
26/01/2019 08:46,13.81
26/01/2019 08:45,13.85
26/01/2019 08:44,13.85
26/01/2019 08:43,13.9
26/01/2019 08:41,13.9
26/01/2019 08:40,13.81
26/01/2019 08:34,13.81
26/01/2019 08:33,13.71
26/01/2019 08:14,13.71
26/01/2019 08:13,13.66
26/01/2019 08:12,13.66
26/01/2019 08:11,13.76
26/01/2019 08:09,13.76
26/01/2019 08:08,13.71
26/01/2019 08:06,13.71
26/01/2019 08:05,13.76
26/01/2019 08:01,13.76
26/01/2019 08:00,13.71
26/01/2019 07:58,13.71
26/01/2019 07:57,13.76
26/01/2019 07:47,13.76
26/01/2019 07:46,13.62
26/01/2019 07:45,13.62
26/01/2019 07:44,13.43
26/01/2019 07:35,13.43
26/01/2019 07:34,13.52
26/01/2019 07:33,13.52
26/01/2019 07:32,13.57
26/01/2019 07:31,13.57
26/01/2019 07:30,13.62
26/01/2019 07:26,13.62
26/01/2019 07:25,13.33
26/01/2019 06:54,13.33
26/01/2019 06:53,13.38
26/01/2019 06:48,13.38
26/01/2019 06:47,13.28
26/01/2019 06:43,13.28
26/01/2019 06:42,13.38
26/01/2019 06:41,13.38
26/01/2019 06:40,13.33
26/01/2019 06:33,13.33
26/01/2019 06:32,13.28
26/01/2019 06:30,13.28
26/01/2019 06:29,13.33
26/01/2019 06:28,13.33
26/01/2019 06:27,13.23
26/01/2019 06:18,13.23
26/01/2019 06:17,13.19
26/01/2019 06:15,13.19
26/01/2019 06:13,13.09
26/01/2019 06:10,13.09
26/01/2019 06:09,13.19
26/01/2019 06:03,13.19
26/01/2019 06:02,13.04
26/01/2019 05:59,13.04
26/01/2019 05:58,13.09
26/01/2019 05:54,13.09
26/01/2019 05:53,13
26/01/2019 05:37,13
26/01/2019 05:36,12.81
26/01/2019 05:29,12.81
26/01/2019 05:28,12.9
26/01/2019 05:24,12.9
26/01/2019 05:23,12.76
26/01/2019 05:20,12.76
26/01/2019 05:19,12.81
26/01/2019 05:16,12.81
26/01/2019 05:15,12.85
26/01/2019 05:14,12.85
26/01/2019 05:13,12.76
26/01/2019 05:11,12.76
26/01/2019 05:10,12.81
26/01/2019 05:06,12.81
26/01/2019 05:05,12.71
26/01/2019 04:59,12.71
26/01/2019 04:58,12.66
26/01/2019 04:45,12.66
26/01/2019 04:44,12.61
26/01/2019 04:34,12.61
26/01/2019 04:33,12.52
26/01/2019 04:24,12.52
26/01/2019 04:23,12.57
26/01/2019 04:22,12.57
26/01/2019 04:21,12.52
26/01/2019 04:16,12.52
26/01/2019 04:15,12.38
26/01/2019 04:08,12.38
26/01/2019 04:07,12.42
26/01/2019 04:04,12.42
26/01/2019 04:03,12.33
26/01/2019 04:01,12.33
26/01/2019 04:00,12.42
26/01/2019 03:58,12.42
26/01/2019 03:57,12.38
26/01/2019 03:52,12.38
26/01/2019 03:51,12.23
26/01/2019 03:45,12.23
26/01/2019 03:44,12.09
26/01/2019 03:40,12.09
26/01/2019 03:39,12.19
26/01/2019 03:38,12.19
26/01/2019 03:37,12.23
26/01/2019 03:35,12.23
26/01/2019 03:34,12.19
26/01/2019 03:33,12.19
26/01/2019 03:32,12.14
26/01/2019 03:23,12.14
26/01/2019 03:22,12.04
26/01/2019 03:12,12.04
26/01/2019 03:11,12.09
26/01/2019 03:05,12.09
26/01/2019 03:04,11.9
26/01/2019 03:02,11.9
26/01/2019 03:01,11.99
26/01/2019 02:59,11.99
26/01/2019 02:58,11.95
26/01/2019 02:52,11.95
26/01/2019 02:51,11.85
26/01/2019 02:50,11.85
26/01/2019 02:49,11.9
26/01/2019 02:42,11.9
26/01/2019 02:41,11.71
26/01/2019 02:37,11.71
26/01/2019 02:36,11.76
26/01/2019 02:27,11.76
26/01/2019 02:26,11.71
26/01/2019 02:22,11.71
26/01/2019 02:21,11.66
26/01/2019 02:16,11.66
26/01/2019 02:15,11.33
26/01/2019 01:36,11.33
26/01/2019 01:35,11.37
26/01/2019 01:33,11.37
26/01/2019 01:32,11.33
26/01/2019 01:22,11.33
26/01/2019 01:21,11.28
26/01/2019 01:19,11.28
26/01/2019 01:18,11.23
26/01/2019 01:12,11.23
26/01/2019 01:11,11.14
26/01/2019 01:02,11.14
26/01/2019 01:01,10.99
26/01/2019 01:00,10.99
26/01/2019 00:59,10.75
26/01/2019 00:39,10.75
26/01/2019 00:38,10.66
26/01/2019 00:34,10.66
26/01/2019 00:33,10.71
26/01/2019 00:29,10.71
26/01/2019 00:28,10.66
26/01/2019 00:18,10.66
26/01/2019 00:17,10.42
26/01/2019 00:10,10.42
26/01/2019 00:09,10.52
26/01/2019 00:07,10.52
26/01/2019 00:06,10.47
25/01/2019 23:58,10.47
25/01/2019 23:57,10.32
25/01/2019 23:55,10.32
25/01/2019 23:54,10.37
25/01/2019 23:52,10.37
25/01/2019 23:51,10.32
25/01/2019 23:49,10.32
25/01/2019 23:48,10.23
25/01/2019 23:47,10.23
25/01/2019 23:46,10.28
25/01/2019 23:45,10.28
25/01/2019 23:44,10.23
25/01/2019 23:38,10.23
25/01/2019 23:37,9.9
25/01/2019 23:13,9.9
25/01/2019 23:12,9.85
25/01/2019 23:04,9.85
25/01/2019 23:03,9.9
25/01/2019 23:00,9.9
25/01/2019 22:59,9.75
25/01/2019 22:55,9.75
25/01/2019 22:54,9.7
25/01/2019 22:45,9.7
25/01/2019 22:44,9.75
25/01/2019 22:43,9.75
25/01/2019 22:42,9.7
25/01/2019 22:40,9.7
25/01/2019 22:39,9.66
25/01/2019 22:38,9.66
25/01/2019 22:37,9.61
25/01/2019 22:36,9.61
25/01/2019 22:35,9.56
25/01/2019 22:31,9.56
25/01/2019 22:30,9.51
25/01/2019 22:24,9.51
25/01/2019 22:23,9.47
25/01/2019 22:19,9.47
25/01/2019 22:18,9.08
25/01/2019 21:51,9.08
25/01/2019 21:50,9.13
25/01/2019 21:47,9.13
25/01/2019 21:46,9.08
25/01/2019 21:42,9.08
25/01/2019 21:41,9.13
25/01/2019 21:40,9.13
25/01/2019 21:39,8.94
25/01/2019 21:37,8.94
25/01/2019 21:36,8.85
25/01/2019 21:35,8.85
25/01/2019 21:34,8.8
25/01/2019 21:28,8.8
25/01/2019 21:27,8.85
25/01/2019 21:25,8.85
25/01/2019 21:24,8.8
25/01/2019 21:17,8.8
25/01/2019 21:16,8.7
25/01/2019 21:10,8.7
25/01/2019 21:09,8.56
25/01/2019 21:08,8.56
25/01/2019 21:07,8.65
25/01/2019 21:04,8.65
25/01/2019 21:03,8.51
25/01/2019 20:59,8.51
25/01/2019 20:58,8.46
25/01/2019 20:54,8.46
25/01/2019 20:53,8.27
25/01/2019 20:39,8.27
25/01/2019 20:38,8.32
25/01/2019 20:32,8.32
25/01/2019 20:31,8.23
25/01/2019 20:25,8.23
25/01/2019 20:24,8.13
25/01/2019 20:21,8.13
25/01/2019 20:20,8.18
25/01/2019 20:19,8.18
25/01/2019 20:18,8.08
25/01/2019 20:16,8.08
25/01/2019 20:15,7.99
25/01/2019 20:11,7.99
25/01/2019 20:10,8.03
25/01/2019 20:07,8.03
25/01/2019 20:06,7.99
25/01/2019 20:05,7.99
25/01/2019 20:04,7.94
25/01/2019 20:00,7.94
25/01/2019 19:59,7.89
25/01/2019 19:56,7.89
25/01/2019 19:55,7.75
25/01/2019 19:53,7.75
25/01/2019 19:52,7.8
25/01/2019 19:46,7.8
25/01/2019 19:45,7.7
25/01/2019 19:31,7.7
25/01/2019 19:30,7.41
25/01/2019 19:14,7.41
25/01/2019 19:13,7.32
25/01/2019 19:12,7.32
25/01/2019 19:11,7.22
25/01/2019 19:09,7.22
25/01/2019 19:07,7.27
25/01/2019 19:05,7.27
25/01/2019 19:04,7.13
25/01/2019 18:57,7.13
25/01/2019 18:56,7.08
25/01/2019 18:54,7.08
25/01/2019 18:53,7.03
25/01/2019 18:51,7.03
25/01/2019 18:50,6.98
25/01/2019 18:46,6.98
25/01/2019 18:45,6.94
25/01/2019 18:41,6.94
25/01/2019 18:40,6.79
25/01/2019 18:36,6.79
25/01/2019 18:35,6.75
25/01/2019 18:33,6.75
25/01/2019 18:32,6.79
25/01/2019 18:31,6.79
25/01/2019 18:30,6.75
25/01/2019 18:29,6.75
25/01/2019 18:28,6.7
25/01/2019 18:27,6.7
25/01/2019 18:26,6.41
25/01/2019 18:13,6.41
25/01/2019 18:12,6.36
25/01/2019 17:52,6.36
25/01/2019 17:51,6.32
25/01/2019 17:50,6.32
25/01/2019 17:49,6.27
25/01/2019 17:43,6.27
25/01/2019 17:42,6.17
25/01/2019 17:41,6.17
25/01/2019 17:40,6.13
25/01/2019 17:36,6.13
25/01/2019 17:35,6.08
25/01/2019 17:27,6.08
25/01/2019 17:26,6.03
25/01/2019 17:24,6.03
25/01/2019 17:23,6.08
25/01/2019 17:19,6.08
25/01/2019 17:18,6.17
25/01/2019 17:16,6.17
25/01/2019 17:15,6.46
25/01/2019 17:13,6.46
25/01/2019 17:12,6.75
25/01/2019 17:10,6.75
25/01/2019 17:09,7.32
25/01/2019 16:52,7.32
25/01/2019 16:51,7.37
25/01/2019 16:39,7.37
25/01/2019 16:38,7.22
25/01/2019 16:33,7.22
25/01/2019 16:32,7.27
25/01/2019 16:24,7.27
25/01/2019 16:23,7.32
25/01/2019 16:16,7.32
25/01/2019 16:15,7.37
25/01/2019 16:13,7.37
25/01/2019 16:12,7.32
25/01/2019 16:10,7.32
25/01/2019 16:09,7.41
25/01/2019 16:05,7.41
25/01/2019 16:04,7.37
25/01/2019 16:03,7.37
25/01/2019 16:02,7.41
25/01/2019 16:00,7.41
25/01/2019 15:59,7.32
25/01/2019 15:58,7.32
25/01/2019 15:57,7.37
25/01/2019 15:46,7.37
25/01/2019 15:45,7.46
25/01/2019 15:29,7.46
25/01/2019 15:28,7.41
25/01/2019 15:21,7.41
25/01/2019 15:20,7.37
25/01/2019 15:15,7.37
25/01/2019 15:14,7.32
25/01/2019 15:12,7.32
25/01/2019 15:11,7.37
25/01/2019 15:07,7.37
25/01/2019 15:06,7.32
25/01/2019 15:03,7.32
25/01/2019 15:02,7.27
25/01/2019 15:00,7.27
25/01/2019 14:59,7.37
25/01/2019 14:52,7.37
25/01/2019 14:51,7.32
25/01/2019 14:44,7.32
25/01/2019 14:43,7.27
25/01/2019 14:42,7.27
25/01/2019 14:41,7.32
25/01/2019 14:39,7.32
25/01/2019 14:38,7.27
25/01/2019 14:31,7.27
25/01/2019 14:30,7.37
25/01/2019 14:22,7.37
25/01/2019 14:21,7.32
25/01/2019 14:01,7.32
25/01/2019 14:00,7.27
25/01/2019 13:52,7.27
25/01/2019 13:51,7.32
25/01/2019 13:50,7.32
25/01/2019 13:49,7.37
25/01/2019 13:48,7.37
25/01/2019 13:47,7.32
25/01/2019 13:39,7.32
25/01/2019 13:38,7.22
25/01/2019 13:36,7.22
25/01/2019 13:35,7.27
25/01/2019 13:33,7.27
25/01/2019 13:32,7.32
25/01/2019 13:31,7.32
25/01/2019 13:30,7.27
25/01/2019 13:28,7.27
25/01/2019 13:27,7.32
25/01/2019 13:26,7.32
25/01/2019 13:25,7.18
25/01/2019 13:21,7.18
25/01/2019 13:20,7.22
25/01/2019 13:16,7.22
25/01/2019 13:15,7.32
25/01/2019 13:03,7.32
25/01/2019 13:02,7.27
25/01/2019 12:52,7.27
25/01/2019 12:51,7.32
25/01/2019 12:44,7.32
25/01/2019 12:43,7.37
25/01/2019 12:41,7.37
25/01/2019 12:40,7.27
25/01/2019 12:35,7.27
25/01/2019 12:34,7.32
25/01/2019 12:30,7.32
