Timestamp,Value
27/01/2019 08:27,12.17
27/01/2019 08:26,12.22
27/01/2019 08:25,12.22
27/01/2019 08:24,12.12
27/01/2019 08:11,12.12
27/01/2019 08:10,12.07
27/01/2019 08:08,12.07
27/01/2019 08:07,12.03
27/01/2019 08:03,12.03
27/01/2019 08:02,11.98
27/01/2019 07:56,11.98
27/01/2019 07:55,11.84
27/01/2019 07:39,11.84
27/01/2019 07:38,11.79
27/01/2019 07:27,11.79
27/01/2019 07:26,11.74
27/01/2019 07:22,11.74
27/01/2019 07:21,11.69
27/01/2019 07:15,11.69
27/01/2019 07:14,11.65
27/01/2019 07:12,11.65
27/01/2019 07:11,11.6
27/01/2019 07:04,11.6
27/01/2019 07:03,11.55
27/01/2019 07:01,11.55
27/01/2019 07:00,11.5
27/01/2019 06:56,11.5
27/01/2019 06:55,11.45
27/01/2019 06:53,11.45
27/01/2019 06:52,11.5
27/01/2019 06:48,11.5
27/01/2019 06:47,11.45
27/01/2019 06:46,11.45
27/01/2019 06:45,11.41
27/01/2019 06:38,11.41
27/01/2019 06:37,11.36
27/01/2019 06:35,11.36
27/01/2019 06:34,11.22
27/01/2019 06:14,11.22
27/01/2019 06:13,11.12
27/01/2019 06:07,11.12
27/01/2019 06:06,11.07
27/01/2019 06:05,11.07
27/01/2019 06:04,11.12
27/01/2019 06:01,11.12
27/01/2019 06:00,10.98
27/01/2019 05:52,10.98
27/01/2019 05:51,10.93
27/01/2019 05:42,10.93
27/01/2019 05:41,10.88
27/01/2019 05:36,10.88
27/01/2019 05:35,10.83
27/01/2019 05:32,10.83
27/01/2019 05:31,10.79
27/01/2019 05:27,10.79
27/01/2019 05:26,10.74
27/01/2019 05:21,10.74
27/01/2019 05:20,10.69
27/01/2019 05:13,10.69
27/01/2019 05:12,10.64
27/01/2019 05:08,10.64
27/01/2019 05:07,10.5
27/01/2019 04:53,10.5
27/01/2019 04:52,10.44
27/01/2019 04:51,10.44
27/01/2019 04:50,10.5
27/01/2019 04:47,10.5
27/01/2019 04:46,10.38
27/01/2019 04:43,10.38
27/01/2019 04:42,10.44
27/01/2019 04:41,10.44
27/01/2019 04:40,10.38
27/01/2019 04:39,10.38
27/01/2019 04:38,10.32
27/01/2019 04:36,10.32
27/01/2019 04:35,10.26
27/01/2019 04:31,10.26
27/01/2019 04:30,10.32
27/01/2019 04:28,10.32
27/01/2019 04:27,10.14
27/01/2019 04:20,10.14
27/01/2019 04:19,10.08
27/01/2019 04:15,10.08
27/01/2019 04:14,10.02
27/01/2019 04:12,10.02
27/01/2019 04:11,10.08
27/01/2019 04:07,10.08
27/01/2019 04:06,10.02
27/01/2019 04:05,10.02
27/01/2019 04:04,9.96
27/01/2019 04:02,9.96
27/01/2019 04:01,9.9
27/01/2019 03:55,9.9
27/01/2019 03:54,9.73
27/01/2019 03:40,9.73
27/01/2019 03:39,9.67
27/01/2019 03:31,9.67
27/01/2019 03:30,9.55
27/01/2019 03:17,9.55
27/01/2019 03:16,9.43
27/01/2019 03:12,9.43
27/01/2019 03:11,9.37
27/01/2019 03:00,9.37
27/01/2019 02:59,9.31
27/01/2019 02:55,9.31
27/01/2019 02:54,9.25
27/01/2019 02:53,9.25
27/01/2019 02:52,9.19
27/01/2019 02:38,9.19
27/01/2019 02:37,9.13
27/01/2019 02:18,9.13
27/01/2019 02:17,9.19
27/01/2019 02:13,9.19
27/01/2019 02:12,9.31
27/01/2019 02:09,9.31
27/01/2019 02:08,9.37
27/01/2019 02:07,9.37
27/01/2019 02:06,9.96
27/01/2019 02:05,9.96
27/01/2019 02:04,10.2
27/01/2019 02:01,10.2
27/01/2019 02:00,10.14
27/01/2019 01:58,10.14
27/01/2019 01:57,10.08
27/01/2019 01:52,10.08
27/01/2019 01:51,10.14
27/01/2019 01:37,10.14
27/01/2019 01:36,10.08
27/01/2019 01:30,10.08
27/01/2019 01:29,10.14
27/01/2019 01:00,10.14
27/01/2019 00:59,10.02
27/01/2019 00:58,10.02
27/01/2019 00:57,10.08
27/01/2019 00:45,10.08
27/01/2019 00:44,10.14
27/01/2019 00:42,10.14
27/01/2019 00:41,10.08
27/01/2019 00:38,10.08
27/01/2019 00:37,10.14
27/01/2019 00:32,10.14
27/01/2019 00:31,10.08
27/01/2019 00:20,10.08
27/01/2019 00:19,10.14
27/01/2019 00:13,10.14
27/01/2019 00:12,10.08
27/01/2019 00:11,10.08
27/01/2019 00:10,10.14
27/01/2019 00:07,10.14
27/01/2019 00:06,10.08
27/01/2019 00:02,10.08
27/01/2019 00:01,10.02
26/01/2019 23:56,10.02
26/01/2019 23:55,10.08
26/01/2019 23:51,10.08
26/01/2019 23:50,10.02
26/01/2019 23:39,10.02
26/01/2019 23:38,10.08
26/01/2019 23:32,10.08
26/01/2019 23:31,10.02
26/01/2019 23:30,10.02
26/01/2019 23:29,10.08
26/01/2019 23:24,10.08
26/01/2019 23:23,10.02
26/01/2019 23:19,10.02
26/01/2019 23:18,10.08
26/01/2019 23:00,10.08
26/01/2019 22:59,10.02
26/01/2019 22:18,10.02
26/01/2019 22:17,10.08
26/01/2019 22:15,10.08
26/01/2019 22:14,9.96
26/01/2019 22:07,9.96
26/01/2019 22:06,10.02
26/01/2019 22:02,10.02
26/01/2019 22:01,9.96
26/01/2019 21:49,9.96
26/01/2019 21:48,10.02
26/01/2019 21:37,10.02
26/01/2019 21:36,9.96
26/01/2019 20:37,9.96
26/01/2019 20:36,10.02
26/01/2019 20:31,10.02
26/01/2019 20:30,9.96
26/01/2019 19:43,9.96
26/01/2019 19:42,9.9
26/01/2019 19:41,9.9
26/01/2019 19:40,9.96
26/01/2019 19:35,9.96
26/01/2019 19:34,9.9
26/01/2019 19:28,9.9
26/01/2019 19:27,9.96
26/01/2019 19:16,9.96
26/01/2019 19:15,9.9
26/01/2019 19:12,9.9
26/01/2019 19:11,9.96
26/01/2019 19:01,9.96
26/01/2019 19:00,9.9
26/01/2019 18:59,9.9
26/01/2019 18:58,9.96
26/01/2019 18:57,9.96
26/01/2019 18:56,9.9
26/01/2019 18:35,9.9
26/01/2019 18:34,9.96
26/01/2019 18:30,9.96
26/01/2019 18:29,9.9
26/01/2019 17:59,9.9
26/01/2019 17:58,9.96
26/01/2019 17:54,9.96
26/01/2019 17:53,9.9
26/01/2019 17:51,9.9
26/01/2019 17:50,9.85
26/01/2019 17:48,9.85
26/01/2019 17:47,9.9
26/01/2019 17:44,9.9
26/01/2019 17:42,9.85
26/01/2019 17:15,9.85
26/01/2019 17:14,9.9
26/01/2019 17:02,9.9
26/01/2019 17:01,9.85
26/01/2019 17:00,9.85
26/01/2019 16:59,9.9
26/01/2019 16:58,9.9
26/01/2019 16:57,9.85
26/01/2019 16:45,9.85
26/01/2019 16:44,9.9
26/01/2019 16:42,9.9
26/01/2019 16:41,9.85
26/01/2019 16:25,9.85
26/01/2019 16:24,9.9
26/01/2019 16:22,9.9
26/01/2019 16:21,9.79
26/01/2019 16:17,9.79
26/01/2019 16:16,9.9
26/01/2019 16:06,9.9
26/01/2019 16:05,9.85
26/01/2019 15:42,9.85
26/01/2019 15:41,9.79
26/01/2019 15:40,9.79
26/01/2019 15:39,9.85
26/01/2019 15:30,9.85
26/01/2019 15:29,9.79
26/01/2019 15:27,9.79
26/01/2019 15:26,9.85
26/01/2019 15:22,9.85
26/01/2019 15:21,9.79
26/01/2019 15:20,9.79
26/01/2019 15:19,9.85
26/01/2019 14:39,9.85
26/01/2019 14:38,9.79
26/01/2019 14:32,9.79
26/01/2019 14:31,9.85
26/01/2019 14:25,9.85
26/01/2019 14:24,9.79
26/01/2019 14:23,9.79
26/01/2019 14:22,9.85
26/01/2019 14:20,9.85
26/01/2019 14:19,9.79
26/01/2019 14:17,9.79
26/01/2019 14:16,9.85
26/01/2019 14:11,9.85
26/01/2019 14:10,9.79
26/01/2019 14:06,9.79
26/01/2019 14:05,9.85
26/01/2019 14:04,9.85
26/01/2019 14:03,9.79
26/01/2019 13:56,9.79
26/01/2019 13:55,9.85
26/01/2019 13:54,9.85
26/01/2019 13:53,9.79
26/01/2019 13:20,9.79
26/01/2019 13:19,9.73
26/01/2019 13:14,9.73
26/01/2019 13:13,9.79
26/01/2019 13:12,9.79
26/01/2019 13:11,9.73
26/01/2019 13:09,9.73
26/01/2019 13:08,9.79
26/01/2019 13:07,9.79
26/01/2019 13:06,9.73
26/01/2019 13:05,9.73
26/01/2019 13:04,9.79
26/01/2019 13:02,9.79
26/01/2019 13:01,9.73
26/01/2019 11:53,9.73
26/01/2019 11:52,9.67
26/01/2019 11:48,9.67
26/01/2019 11:47,9.73
26/01/2019 11:46,9.73
26/01/2019 11:45,9.67
26/01/2019 11:35,9.67
26/01/2019 11:34,9.73
26/01/2019 11:29,9.73
26/01/2019 11:28,9.67
26/01/2019 11:26,9.67
26/01/2019 11:25,9.73
26/01/2019 11:24,9.73
26/01/2019 11:23,9.67
26/01/2019 11:11,9.67
26/01/2019 11:10,9.73
26/01/2019 10:56,9.73
26/01/2019 10:55,9.67
26/01/2019 10:33,9.67
26/01/2019 10:32,9.73
26/01/2019 10:31,9.73
26/01/2019 10:30,9.67
26/01/2019 10:12,9.67
26/01/2019 10:11,9.61
26/01/2019 10:10,9.61
26/01/2019 10:09,9.67
26/01/2019 10:08,9.67
26/01/2019 10:07,9.73
26/01/2019 10:05,9.73
26/01/2019 10:04,9.67
26/01/2019 09:58,9.67
26/01/2019 09:57,9.61
26/01/2019 09:55,9.61
26/01/2019 09:54,9.67
26/01/2019 09:19,9.67
26/01/2019 09:18,9.61
26/01/2019 09:14,9.61
26/01/2019 09:13,9.67
26/01/2019 09:12,9.61
26/01/2019 09:08,9.61
26/01/2019 09:07,9.67
26/01/2019 09:05,9.67
26/01/2019 09:04,9.61
26/01/2019 09:02,9.61
26/01/2019 09:01,9.73
26/01/2019 08:59,9.73
26/01/2019 08:58,9.61
26/01/2019 08:57,9.61
26/01/2019 08:56,9.73
26/01/2019 08:54,9.73
26/01/2019 08:53,9.67
26/01/2019 08:48,9.67
26/01/2019 08:47,9.61
26/01/2019 08:46,9.61
26/01/2019 08:45,9.67
26/01/2019 08:35,9.67
26/01/2019 08:34,9.61
26/01/2019 08:07,9.61
26/01/2019 08:06,9.67
26/01/2019 07:58,9.67
26/01/2019 07:57,9.55
26/01/2019 07:56,9.55
26/01/2019 07:55,9.61
26/01/2019 07:54,9.61
26/01/2019 07:53,9.67
26/01/2019 07:50,9.67
26/01/2019 07:49,9.61
26/01/2019 07:43,9.61
26/01/2019 07:42,9.67
26/01/2019 07:41,9.67
26/01/2019 07:40,9.55
26/01/2019 07:39,9.55
26/01/2019 07:38,9.61
26/01/2019 07:30,9.61
26/01/2019 07:29,9.67
26/01/2019 07:25,9.67
26/01/2019 07:24,9.61
26/01/2019 07:08,9.61
26/01/2019 07:07,9.67
26/01/2019 06:57,9.67
26/01/2019 06:56,9.61
26/01/2019 06:55,9.67
26/01/2019 06:50,9.67
26/01/2019 06:49,9.61
26/01/2019 06:47,9.61
26/01/2019 06:46,9.67
26/01/2019 06:45,9.67
26/01/2019 06:44,9.61
26/01/2019 06:39,9.61
26/01/2019 06:38,9.67
26/01/2019 06:37,9.67
26/01/2019 06:36,9.61
26/01/2019 06:33,9.61
26/01/2019 06:32,9.67
26/01/2019 06:28,9.67
26/01/2019 06:27,9.61
26/01/2019 06:23,9.61
26/01/2019 06:22,9.67
26/01/2019 06:16,9.67
26/01/2019 06:15,9.61
26/01/2019 06:14,9.61
26/01/2019 06:13,9.67
26/01/2019 06:09,9.67
26/01/2019 06:08,9.61
26/01/2019 05:57,9.61
26/01/2019 05:56,9.67
26/01/2019 05:52,9.67
26/01/2019 05:51,9.61
26/01/2019 05:32,9.61
26/01/2019 05:31,9.55
26/01/2019 05:28,9.55
26/01/2019 05:27,9.67
26/01/2019 05:23,9.67
26/01/2019 05:22,9.61
26/01/2019 05:14,9.61
26/01/2019 05:13,9.67
26/01/2019 05:09,9.67
26/01/2019 05:08,9.61
26/01/2019 05:04,9.61
26/01/2019 05:03,9.67
26/01/2019 05:02,9.67
26/01/2019 05:01,9.61
26/01/2019 04:56,9.61
26/01/2019 04:55,9.67
26/01/2019 04:53,9.67
26/01/2019 04:52,9.61
26/01/2019 04:37,9.61
26/01/2019 04:36,9.67
26/01/2019 04:32,9.67
26/01/2019 04:31,9.61
26/01/2019 04:23,9.61
26/01/2019 04:22,9.67
26/01/2019 04:19,9.67
26/01/2019 04:18,9.61
26/01/2019 04:00,9.61
26/01/2019 03:59,9.67
26/01/2019 03:57,9.67
26/01/2019 03:56,9.61
26/01/2019 03:54,9.61
26/01/2019 03:53,9.67
26/01/2019 03:51,9.67
26/01/2019 03:49,9.61
26/01/2019 03:48,9.61
26/01/2019 03:47,9.67
26/01/2019 03:45,9.67
26/01/2019 03:44,9.61
26/01/2019 03:36,9.61
26/01/2019 03:35,9.67
26/01/2019 03:01,9.67
26/01/2019 03:00,9.61
26/01/2019 02:58,9.61
26/01/2019 02:57,9.67
26/01/2019 02:56,9.67
26/01/2019 02:55,9.61
26/01/2019 02:51,9.61
26/01/2019 02:50,9.67
26/01/2019 02:38,9.67
26/01/2019 02:37,9.61
26/01/2019 02:31,9.61
26/01/2019 02:30,9.67
26/01/2019 02:26,9.67
26/01/2019 02:25,9.61
26/01/2019 02:21,9.61
26/01/2019 02:20,9.67
26/01/2019 01:48,9.67
26/01/2019 01:47,9.61
26/01/2019 01:45,9.61
26/01/2019 01:44,9.67
26/01/2019 01:43,9.67
26/01/2019 01:42,9.61
26/01/2019 01:40,9.61
26/01/2019 01:39,9.67
26/01/2019 01:08,9.67
26/01/2019 01:07,9.61
26/01/2019 01:06,9.61
26/01/2019 01:05,9.67
26/01/2019 00:33,9.67
26/01/2019 00:32,9.73
26/01/2019 00:20,9.73
26/01/2019 00:19,9.67
26/01/2019 00:17,9.67
26/01/2019 00:16,9.73
26/01/2019 00:15,9.73
26/01/2019 00:14,9.67
26/01/2019 00:12,9.67
26/01/2019 00:11,9.73
25/01/2019 23:58,9.73
25/01/2019 23:57,9.67
25/01/2019 23:55,9.67
25/01/2019 23:54,9.73
25/01/2019 23:41,9.73
25/01/2019 23:40,9.67
25/01/2019 23:35,9.67
25/01/2019 23:34,9.73
25/01/2019 23:12,9.73
25/01/2019 23:11,9.79
25/01/2019 23:10,9.79
25/01/2019 23:09,9.73
25/01/2019 22:53,9.73
25/01/2019 22:52,9.79
25/01/2019 22:37,9.79
25/01/2019 22:36,9.73
25/01/2019 22:35,9.73
25/01/2019 22:34,9.79
25/01/2019 22:33,9.79
25/01/2019 22:32,9.73
25/01/2019 22:30,9.73
25/01/2019 22:29,9.79
25/01/2019 22:22,9.79
25/01/2019 22:21,9.73
25/01/2019 22:17,9.73
25/01/2019 22:16,9.85
25/01/2019 22:05,9.85
25/01/2019 22:04,9.79
25/01/2019 21:55,9.79
25/01/2019 21:54,9.85
25/01/2019 21:52,9.85
25/01/2019 21:51,9.79
25/01/2019 21:41,9.79
25/01/2019 21:40,9.85
25/01/2019 21:34,9.85
25/01/2019 21:33,9.79
25/01/2019 21:30,9.79
25/01/2019 21:29,9.85
25/01/2019 21:12,9.85
25/01/2019 21:11,9.79
25/01/2019 21:09,9.79
25/01/2019 21:08,9.9
25/01/2019 21:07,9.9
25/01/2019 21:06,9.85
25/01/2019 21:05,9.85
25/01/2019 21:04,9.9
25/01/2019 20:33,9.9
25/01/2019 20:32,9.85
25/01/2019 20:30,9.85
25/01/2019 20:29,9.9
25/01/2019 20:22,9.9
25/01/2019 20:21,9.96
25/01/2019 20:20,9.96
25/01/2019 20:19,9.9
25/01/2019 20:18,9.9
25/01/2019 20:17,9.85
25/01/2019 20:16,9.85
25/01/2019 20:15,9.9
25/01/2019 19:59,9.9
25/01/2019 19:58,9.96
25/01/2019 19:54,9.96
25/01/2019 19:53,9.9
25/01/2019 19:48,9.9
25/01/2019 19:47,9.96
25/01/2019 19:01,9.96
25/01/2019 19:00,9.9
25/01/2019 18:56,9.9
25/01/2019 18:55,9.96
25/01/2019 18:53,9.96
25/01/2019 18:52,10.02
25/01/2019 18:50,10.02
25/01/2019 18:49,9.96
25/01/2019 18:44,9.96
25/01/2019 18:43,10.02
25/01/2019 18:38,10.02
25/01/2019 18:37,9.96
25/01/2019 18:35,9.96
25/01/2019 18:34,10.02
25/01/2019 18:31,10.02
25/01/2019 18:30,9.96
25/01/2019 17:58,9.96
25/01/2019 17:57,9.9
25/01/2019 17:50,9.9
25/01/2019 17:49,9.96
25/01/2019 17:47,9.96
25/01/2019 17:46,9.9
25/01/2019 17:45,9.9
25/01/2019 17:44,9.85
25/01/2019 17:42,9.85
25/01/2019 17:41,9.9
25/01/2019 17:38,9.9
25/01/2019 17:37,9.85
25/01/2019 17:32,9.85
25/01/2019 17:31,9.31
25/01/2019 17:20,9.31
25/01/2019 17:19,8.83
25/01/2019 17:15,8.83
25/01/2019 17:14,8.36
25/01/2019 17:12,8.36
25/01/2019 17:11,8.24
25/01/2019 17:05,8.24
25/01/2019 17:04,8.54
25/01/2019 16:43,8.54
25/01/2019 16:42,8.48
25/01/2019 16:37,8.48
25/01/2019 16:36,8.42
25/01/2019 16:26,8.42
25/01/2019 16:25,8.48
25/01/2019 16:23,8.48
25/01/2019 16:22,8.6
25/01/2019 16:15,8.6
25/01/2019 16:14,8.65
25/01/2019 16:12,8.65
25/01/2019 16:11,8.71
25/01/2019 16:04,8.71
25/01/2019 16:03,8.83
25/01/2019 16:02,8.83
25/01/2019 16:01,8.89
25/01/2019 15:55,8.89
25/01/2019 15:54,8.83
25/01/2019 15:52,8.83
25/01/2019 15:51,8.89
25/01/2019 15:26,8.89
25/01/2019 15:25,8.95
25/01/2019 15:19,8.95
25/01/2019 15:18,8.83
25/01/2019 15:15,8.83
25/01/2019 15:14,8.95
25/01/2019 15:11,8.95
25/01/2019 15:10,8.89
25/01/2019 15:02,8.89
25/01/2019 15:01,8.83
25/01/2019 14:59,8.83
25/01/2019 14:58,8.95
25/01/2019 14:56,8.95
25/01/2019 14:55,8.89
25/01/2019 14:53,8.89
25/01/2019 14:52,8.83
25/01/2019 14:48,8.83
25/01/2019 14:47,8.89
25/01/2019 14:45,8.89
25/01/2019 14:44,8.83
25/01/2019 14:43,8.83
25/01/2019 14:42,8.89
25/01/2019 14:41,8.89
25/01/2019 14:40,8.83
25/01/2019 14:38,8.83
25/01/2019 14:37,8.95
25/01/2019 14:35,8.95
25/01/2019 14:34,8.89
25/01/2019 14:33,8.89
25/01/2019 14:32,8.83
25/01/2019 14:29,8.83
25/01/2019 14:28,8.89
25/01/2019 14:15,8.89
25/01/2019 14:14,8.83
25/01/2019 13:48,8.83
25/01/2019 13:47,8.71
25/01/2019 13:43,8.71
25/01/2019 13:42,8.77
25/01/2019 13:40,8.77
25/01/2019 13:39,8.83
25/01/2019 13:38,8.83
25/01/2019 13:37,8.77
25/01/2019 13:35,8.77
25/01/2019 13:34,8.83
25/01/2019 13:32,8.83
25/01/2019 13:31,8.77
25/01/2019 13:29,8.77
25/01/2019 13:28,8.83
25/01/2019 13:27,8.83
25/01/2019 13:26,8.77
25/01/2019 13:25,8.77
25/01/2019 13:24,8.71
25/01/2019 13:22,8.71
25/01/2019 13:21,8.83
25/01/2019 13:20,8.83
25/01/2019 13:19,8.77
25/01/2019 11:47,8.77
25/01/2019 11:46,8.71
25/01/2019 11:36,8.71
25/01/2019 11:35,8.77
25/01/2019 11:30,8.77
25/01/2019 11:29,8.71
25/01/2019 11:27,8.71
25/01/2019 11:26,8.77
25/01/2019 11:24,8.77
25/01/2019 11:23,8.71
25/01/2019 11:08,8.71
25/01/2019 11:07,8.77
25/01/2019 11:04,8.77
25/01/2019 11:03,8.65
25/01/2019 10:53,8.65
25/01/2019 10:52,8.71
25/01/2019 10:43,8.71
25/01/2019 10:42,8.65
25/01/2019 10:06,8.65
25/01/2019 10:05,8.71
25/01/2019 10:01,8.71
25/01/2019 10:00,8.6
25/01/2019 09:59,8.6
25/01/2019 09:58,8.71
25/01/2019 09:57,8.71
25/01/2019 09:56,8.77
25/01/2019 09:52,8.77
25/01/2019 09:51,8.71
25/01/2019 09:48,8.71
25/01/2019 09:47,8.77
25/01/2019 09:30,8.77
25/01/2019 09:29,8.65
25/01/2019 09:20,8.65
25/01/2019 09:19,8.36
25/01/2019 09:16,8.36
25/01/2019 09:15,8.18
25/01/2019 09:05,8.18
25/01/2019 09:04,8.24
25/01/2019 08:54,8.24
25/01/2019 08:53,8.3
25/01/2019 08:52,8.3
25/01/2019 08:51,8.48
25/01/2019 08:40,8.48
25/01/2019 08:39,8.36
25/01/2019 08:37,8.36
25/01/2019 08:36,9.07
25/01/2019 08:29,9.07
25/01/2019 08:28,10.83
25/01/2019 08:22,10.83
25/01/2019 08:21,11.45
25/01/2019 08:19,11.45
25/01/2019 08:18,11.69
25/01/2019 08:17,11.69
25/01/2019 08:16,13.89
25/01/2019 08:12,13.89
25/01/2019 08:11,13.65
25/01/2019 08:09,13.65
25/01/2019 08:08,12.89
25/01/2019 08:07,12.89
25/01/2019 08:06,13.74
25/01/2019 08:05,13.74
25/01/2019 08:04,16.7
25/01/2019 07:53,16.7
25/01/2019 07:52,16.37
25/01/2019 07:47,16.37
25/01/2019 07:46,15.99
25/01/2019 07:42,15.99
25/01/2019 07:41,15.6
25/01/2019 07:36,15.6
25/01/2019 07:35,15.46
25/01/2019 07:34,15.46
25/01/2019 07:33,15.22
25/01/2019 07:32,15.22
25/01/2019 07:31,15.03
25/01/2019 07:28,15.03
25/01/2019 07:27,14.7
25/01/2019 07:23,14.7
